quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.452,3621,3822,3621,14872,7603
0.453,3627,3822,3627,14904,7603
0.454,3634,3822,3634,14937,7603
0.455,3641,3822,3641,14974,7603
0.456,3648,3822,3648,15005,7610
0.457,3654,3822,3654,15035,7610
0.458,3661,3822,3661,15077,7616
0.459,3666,3822,3666,15102,7616
0.46,3672,3822,3672,15141,7624
0.461,3677,3822,3677,15168,7624
0.462,3681,3822,3681,15199,7624
0.463,3688,3822,3688,15232,7624
0.464,3695,3822,3695,15270,7637
0.465,3700,3822,3700,15300,7637
0.466,3706,3822,3706,15334,7637
0.467,3712,3822,3712,15365,7637
0.468,3719,3822,3719,15401,7637
0.469,3726,3822,3726,15434,7637
0.47,3733,3822,3733,15464,7637
0.471,3741,3822,3741,15498,7637
0.472,3747,3822,3747,15528,7637
0.473,3754,3822,3754,15562,7637
0.474,3763,3822,3763,15595,7637
0.475,3773,3822,3773,15631,7637
0.476,3778,3822,3778,15662,7637
0.477,3785,3822,3785,15696,7637
0.478,3791,3822,3791,15727,7637
0.479,3798,3822,3798,15762,7643
0.48,3808,3822,3808,15797,7643
0.481,3814,3822,3814,15827,7643
0.482,3823,3822,3823,15862,8667
0.483,3828,3822,3828,15891,8667
0.484,3834,3822,3834,15925,8667
0.485,3843,3822,3843,15957,8667
0.486,3851,3822,3851,15990,8667
0.487,3859,3822,3859,16026,8667
0.488,3867,3822,3867,16056,8667
0.489,3873,3822,3873,16088,8667
0.49,3882,3822,3882,16124,8667
0.491,3888,3822,3888,16156,8667
0.492,3894,3822,3894,16189,8667
0.493,3900,3822,3900,16222,8667
0.494,3906,3822,3906,16253,8667
0.495,3915,3822,3915,16285,8667
0.496,3923,3822,3923,16322,8667
0.497,3931,3822,3931,16352,8667
0.498,3936,3822,3936,16384,8667
0.499,3942,3822,3942,16418,8667
0.5,3950,4016,3950,16452,8667
0.501,3958,4272,3958,16482,8667
0.502,3967,4272,3967,16516,8667
0.503,3976,4272,3976,16553,8667
0.504,3983,4272,3983,16587,8667
0.505,3993,4272,3993,16619,8667
0.506,4001,4272,4001,16650,8667
0.507,4006,4272,4006,16680,8681
0.508,4015,4272,4015,16715,8681
0.509,4023,4272,4023,16748,8688
0.51,4030,4272,4030,16781,8688
0.511,4037,4272,4037,16811,8688
0.512,4043,4272,4043,16846,8688
0.513,4049,4272,4049,16878,8688
0.514,4057,4272,4057,16913,8688
0.515,4064,4272,4064,16944,8688
0.516,4071,4272,4071,16980,8688
0.517,4078,4272,4078,17013,8688
0.518,4085,4272,4085,17043,8688
0.519,4092,4272,4092,17075,8688
0.52,4100,4272,4100,17108,8688
0.521,4109,4272,4109,17141,8688
0.522,4117,4272,4117,17180,8688
0.523,4124,4272,4124,17206,8688
0.524,4131,4272,4131,17241,8688
0.525,4140,4272,4140,17276,8688
0.526,4149,4272,4149,17308,8688
0.527,4159,4272,4159,17338,8688
0.528,4169,4272,4169,17371,8688
0.529,4179,4272,4179,17407,8688
0.53,4187,4272,4187,17437,8688
0.531,4195,4272,4195,17470,8688
0.532,4204,4272,4204,17504,8688
0.533,4211,4272,4211,17536,8688
0.534,4220,4272,4220,17571,8688
0.535,4228,4272,4228,17605,8688
0.536,4236,4272,4236,17637,8688
0.537,4242,4272,4242,17668,8693
0.538,4252,4272,4252,17702,8693
0.539,4259,4272,4259,17737,8693
0.54,4268,4272,4268,17767,8693
0.541,4276,4272,4276,17799,9717
0.542,4286,4272,4286,17835,9717
0.543,4292,4272,4292,17865,9717
0.544,4302,4272,4302,17899,9717
0.545,4310,4272,4310,17935,9717
0.546,4316,4272,4316,17963,9717
0.547,4324,4272,4324,17997,9717
0.548,4333,4272,4333,18029,9723
0.549,4343,4272,4343,18065,9723
0.55,4351,4272,4351,18095,9723
0.551,4359,4272,4359,18128,9723
0.552,4370,4272,4370,18165,9723
0.553,4380,4272,4380,18198,9723
0.554,4385,4272,4385,18231,9723
0.555,4395,4272,4395,18261,9723
0.556,4404,4272,4404,18292,9723
0.557,4414,4272,4414,18331,9723
0.558,4422,4272,4422,18357,9729
0.559,4430,4272,4430,18393,9729
0.56,4437,4417,4437,18429,9729
0.561,4443,4571,4443,18458,9729
0.562,4450,4789,4450,18490,9729
0.563,4458,4789,4458,18524,9729
0.564,4467,4789,4467,18556,9729
0.565,4478,4789,4478,18592,9729
0.566,4484,4789,4484,18623,9729
0.567,4492,4789,4492,18658,9729
0.568,4497,4789,4497,18688,9729
0.569,4508,4789,4508,18721,9729
0.57,4518,4789,4518,18754,9729
0.571,4527,4789,4527,18785,9729
0.572,4537,4789,4537,18818,9729
0.573,4548,4789,4548,18854,9729
0.574,4557,4789,4557,18885,9740
0.575,4566,4789,4566,18918,9740
0.576,4575,4789,4575,18952,9747
0.577,4586,4789,4586,18983,9747
0.578,4594,4789,4594,19018,9747
0.579,4603,4789,4603,19049,9747
0.58,4610,4789,4610,19081,9747
0.581,4619,4789,4619,19117,9747
0.582,4630,4789,4630,19151,9747
0.583,4638,4789,4638,19181,9747
0.584,4646,4789,4646,19214,9747
0.585,4654,4789,4654,19248,9747
0.586,4664,4789,4664,19281,9747
0.587,4673,4789,4673,19313,9753
0.588,4681,4789,4681,19347,9753
0.589,4687,4789,4687,19378,9753
0.59,4698,4789,4698,19413,9753
0.591,4707,4789,4707,19444,9753
0.592,4719,4789,4719,19479,9753
0.593,4726,4789,4726,19509,9753
0.594,4737,4789,4737,19542,9753
0.595,4746,4789,4746,19575,9753
0.596,4756,4789,4756,19609,9753
0.597,4766,4789,4766,19646,9753
0.598,4774,4789,4774,19673,9753
0.599,4785,4789,4785,19707,9753
0.6,4794,4789,4794,19742,10777
0.601,4804,4789,4804,19773,10777
0.602,4816,4789,4816,19808,10777
0.603,4826,4789,4826,19838,10777
0.604,4836,4789,4836,19873,10777
0.605,4849,4789,4849,19905,10777
0.606,4859,4789,4859,19939,10777
0.607,4868,4789,4868,19974,10777
0.608,4875,4789,4875,20002,10777
0.609,4886,4789,4886,20035,10777
0.61,4896,4789,4896,20071,10777
0.611,4908,4789,4908,20103,10777
0.612,4918,4789,4918,20135,10777
0.613,4928,4789,4928,20167,10777
0.614,4942,4789,4942,20200,10777
0.615,4952,4789,4952,20236,10777
0.616,4960,4789,4960,20266,10777
0.617,4969,4789,4969,20298,10777
0.618,4982,4789,4982,20331,10777
0.619,4994,4789,4994,20369,10777
0.62,5004,4789,5004,20400,10777
0.621,5014,5409,5014,20431,10777
0.622,5026,5409,5026,20466,10777
0.623,5035,5409,5035,20496,10777
0.624,5043,5409,5043,20529,10777
0.625,5052,5409,5052,20563,10777
0.626,5063,5409,5063,20597,10777
0.627,5074,5409,5074,20629,10777
0.628,5084,5409,5084,20662,10777
0.629,5094,5409,5094,20695,10777
0.63,5106,5409,5106,20729,10777
0.631,5116,5409,5116,20761,10777
0.632,5129,5409,5129,20793,10777
0.633,5139,5409,5139,20827,10777
0.634,5150,5409,5150,20860,10777
0.635,5160,5409,5160,20891,10777
0.636,5170,5409,5170,20924,10777
0.637,5181,5409,5181,20957,10777
0.638,5191,5409,5191,20989,10777
0.639,5204,5409,5204,21023,10777
0.64,5213,5409,5213,21057,10777
0.641,5227,5409,5227,21091,10777
0.642,5236,5409,5236,21121,10777
0.643,5244,5409,5244,21156,10777
0.644,5256,5409,5256,21188,10777
0.645,5269,5409,5269,21220,10777
