quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.426998,75,62.1582,1,11.2628,29.1063
0.427998,75,45.2267,1,34.2719,49.2732
0.428998,66.6667,77.8499,1,27.856,45.3744
0.429998,58.3333,51.4929,1,18.988,39.0532
0.430998,58.3333,66.8558,1,26.5823,45.2961
0.431998,58.3333,51.4929,1,27.2152,45.3313
0.432998,25,45.2267,1,27.2679,45.3342
0.433998,66.6667,49.2366,1,27.2723,45.3344
0.434998,58.3333,66.8558,1,35.606,49.3356
0.435998,75,45.2267,1,27.9672,45.3822
0.436998,50,52.2233,1,27.3306,45.3377
0.437998,50,52.2233,1,18.9442,39.0504
0.438998,41.6667,66.8558,1,34.912,49.3002
0.439998,91.6667,79.2961,1,52.9093,52.3544
0.440998,16.6667,38.9249,1,46.0758,51.7444
0.441998,100,60.3023,1,20.5063,39.1911
0.442998,58.3333,66.8558,1,18.3755,39.0115
0.443998,50,90.4534,1,43.198,51.5521
0.444998,91.6667,116.45,1,28.5998,45.4343
0.445998,91.6667,90.0337,1,35.7167,49.3414
0.446998,66.6667,65.1339,1,27.9764,45.3829
0.447998,75,62.1582,1,43.998,51.5904
0.448998,116.667,102.986,1,36.9998,49.4328
0.449998,58.3333,66.8558,1,19.75,39.1154
0.450998,66.6667,49.2366,1,34.9792,49.3027
0.451998,50,52.2233,1,36.2483,49.376
0.452998,58.3333,66.8558,1,19.6874,39.11
0.453998,58.3333,51.4929,1,43.3073,51.5559
0.454998,91.6667,90.0337,1,36.9423,49.4281
0.455998,58.3333,66.8558,1,36.4119,49.387
0.456998,75,62.1582,1,44.701,51.6338
0.457998,58.3333,66.8558,1,45.3917,51.6851
0.458998,41.6667,51.4929,1,37.116,49.4424
0.459998,108.333,51.4929,1,36.4263,49.388
0.460998,66.6667,49.2366,1,19.7022,39.1113
0.461998,66.6667,65.1339,1,26.6418,45.2985
0.462998,75,86.6025,1,27.2202,45.3316
0.463998,41.6667,51.4929,1,35.6017,49.3353
0.464998,83.3333,38.9249,1,27.9668,45.3822
0.465998,66.6667,49.2366,1,27.3306,45.3377
0.466998,33.3333,65.1339,1,35.6109,49.3358
0.467998,41.6667,51.4929,1,19.6342,39.1055
0.468998,75,75.3778,1,18.3029,39.008
0.469997,66.6667,49.2366,1,34.8586,49.2983
0.470997,58.3333,51.4929,1,36.2382,49.3754
0.471997,108.333,66.8558,1,19.6865,39.11
0.472997,58.3333,66.8558,1,34.9739,49.3025
0.473997,83.3333,71.7741,1,36.2478,49.376
0.474997,58.3333,51.4929,1,36.354,49.383
0.475997,58.3333,66.8558,1,28.0295,45.3867
0.476997,50,52.2233,1,27.3358,45.338
0.477997,66.6667,77.8499,1,43.9446,51.5878
0.478997,75,62.1582,1,53.6621,52.4079
0.479997,75,86.6025,1,46.1385,51.7503
0.480997,58.3333,66.8558,1,28.8449,45.4564
0.481997,75,121.543,1,44.0704,51.5941
0.482997,75,62.1582,1,37.0059,49.4333
0.483997,25,45.2267,1,44.7505,51.637
0.484997,41.6667,66.8558,1,45.3959,51.6854
0.485997,50,52.2233,1,45.4497,51.6897
0.486997,100,73.8549,1,28.7875,45.4511
0.487997,75,62.1582,1,27.399,45.3416
0.488997,75,62.1582,1,43.9499,51.588
0.489997,991.667,3309.62,1,20.3292,39.1724
0.490997,75,45.2267,1,18.3608,39.0108
0.491997,58.3333,66.8558,1,34.8634,49.2985
0.492997,100,60.3023,1,11.2386,29.1037
0.493997,91.6667,51.4929,1,25.9366,45.2665
0.494997,58.3333,66.8558,1,10.4947,29.0266
0.495997,41.6667,51.4929,1,34.2079,49.2719
0.496997,100,42.6401,1,36.184,49.3719
0.497997,108.333,79.2961,1,28.0153,45.3857
0.498997,83.3333,71.7741,1,10.6679,29.0414
0.499997,66.6667,49.2366,1,34.2223,49.2721
0.500997,83.3333,57.735,1,36.1852,49.372
0.501997,75,45.2267,1,19.6821,39.1096
0.502997,83.3333,83.4847,1,34.9735,49.3025
0.503997,66.6667,77.8499,1,44.5811,51.6262
0.504997,41.6667,51.4929,1,62.0484,51.6843
0.505997,66.6667,65.1339,1,38.504,49.5793
0.506997,66.6667,49.2366,1,28.2087,45.4004
0.507997,41.6667,51.4929,1,27.3507,45.3388
0.508997,100,73.8549,1,35.6126,49.3359
0.509997,50,67.42,1,52.9677,52.3581
0.510997,50,67.42,1,29.414,45.5134
0.511997,50,52.2233,1,27.4512,45.3448
0.512997,66.6667,77.8499,1,35.6209,49.3363
0.513997,75,62.1582,1,36.3017,49.3796
0.514997,83.3333,83.4847,1,11.3585,29.1171
0.515997,91.6667,51.4929,1,59.2799,51.528
0.516997,91.6667,66.8558,1,29.94,45.5715
0.517997,75,62.1582,1,52.495,52.3279
