quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.398998,33.3333,49.2366,60530,3277.24,313.728
0.399998,16.6667,38.9249,60583,3306.44,322.209
0.400998,66.6667,49.2366,60619,3342.2,332.762
0.401998,50,52.2233,60914,3311.85,318.785
0.402998,41.6667,51.4929,61087,3409.32,319.234
0.403998,75,142.223,61166,3409.11,329.109
0.404998,25,45.2267,61305,3642.43,923.334
0.405998,50,52.2233,61348,3511.87,412.938
0.406998,25,45.2267,61421,3384.32,332.668
0.407998,16.6667,38.9249,61555,3407.03,335.383
0.408998,41.6667,51.4929,61599,3400.59,325.342
0.409998,41.6667,51.4929,61639,3458.38,344.633
0.410998,58.3333,51.4929,61671,3379.87,336.589
0.411998,25,45.2267,61736,3431.66,351.916
0.412998,58.3333,51.4929,61832,4044.3,952.073
0.413998,33.3333,49.2366,61886,3470.36,385.021
0.414998,0,0,61913,3439.2,326.692
0.415998,41.6667,66.8558,61968,3919.93,1171.35
0.416998,33.3333,49.2366,61987,3393.33,391.771
0.417998,25,45.2267,62060,3341.11,387.194
0.418998,41.6667,51.4929,62114,3336.76,371.704
0.419998,33.3333,49.2366,62181,3319.73,346.065
0.420998,58.3333,51.4929,62443,3401.64,338.611
0.421998,58.3333,51.4929,62556,3275.14,385.389
0.422998,8.33333,28.8675,62750,3422.93,319.696
0.423998,41.6667,51.4929,62930,3385.24,301.012
0.424998,8.33333,28.8675,62971,3465.44,331.931
0.425998,25,45.2267,63066,3563.79,346.883
0.426998,58.3333,51.4929,63209,3796.98,976.949
0.427998,50,52.2233,63286,3524.75,353.112
0.428998,25,45.2267,63339,3543.73,344.525
0.429998,33.3333,49.2366,63421,3603.64,343.248
0.430998,50,52.2233,63631,3575.3,362.445
0.431998,41.6667,51.4929,63692,3631.28,353.201
0.432998,41.6667,51.4929,63728,3510.94,339.567
0.433998,41.6667,51.4929,63890,3650.91,335.306
0.434998,33.3333,49.2366,64006,3570.91,343.48
0.435998,25,45.2267,64216,3564.24,370.457
0.436998,33.3333,49.2366,64293,3613.69,340.546
0.437998,58.3333,51.4929,64363,3692.81,404.265
0.438998,33.3333,49.2366,64395,3657.73,355.068
0.439998,41.6667,51.4929,64433,3654.81,352.301
0.440998,41.6667,51.4929,64572,3604.57,350.777
0.441998,33.3333,49.2366,64694,3608.71,345.393
0.442998,41.6667,51.4929,64745,3625.73,347.469
0.443998,41.6667,51.4929,64882,3602.14,351.081
0.444998,50,52.2233,64981,3700.18,346.625
0.445998,41.6667,51.4929,65011,3775.01,347.453
0.446998,41.6667,51.4929,65047,3714.58,360.291
0.447998,25,45.2267,65195,3926.22,939.384
0.448998,33.3333,49.2366,65319,3702.18,375.141
0.449998,33.3333,49.2366,65363,3758.52,360.877
0.450998,41.6667,51.4929,65384,3671.54,344.665
0.451998,25,45.2267,65484,3705.96,357.224
0.452998,41.6667,51.4929,65584,3708.83,357.373
0.453998,16.6667,38.9249,65612,3759.07,358.867
0.454998,8.33333,28.8675,65713,3729.92,361.132
0.455998,41.6667,51.4929,65794,3802.49,372.813
0.456998,25,45.2267,65827,3833.54,374.403
0.457998,50,52.2233,65859,3844.46,372.65
0.458998,33.3333,49.2366,65979,4112.04,951.611
0.459998,41.6667,51.4929,66128,4076,675.324
0.460998,58.3333,51.4929,66209,3831.33,392.466
0.461998,16.6667,38.9249,66411,3944.28,377.329
0.462998,16.6667,38.9249,66542,3837.02,379.711
0.463998,58.3333,51.4929,66655,3869.75,368.939
0.464998,33.3333,49.2366,66704,3822.48,377.586
0.465998,41.6667,51.4929,66730,3843.54,361.875
0.466998,33.3333,49.2366,66905,3853.63,369.04
0.467998,41.6667,51.4929,66965,3887.8,359.87
0.468998,125,280.016,66994,3882.32,454.184
0.469997,41.6667,51.4929,67038,3873.53,382.157
0.470997,58.3333,51.4929,67076,3939.46,375.064
0.471997,33.3333,49.2366,67151,3928.29,373.394
0.472997,8.33333,28.8675,67339,3960.69,370.87
0.473997,41.6667,51.4929,67525,3913.39,381.896
0.474997,66.6667,49.2366,67600,3984.45,386.801
0.475997,25,45.2267,68101,3957.04,389.157
0.476997,33.3333,49.2366,68172,3971.42,373.485
0.477997,41.6667,51.4929,68235,3972.62,384.222
0.478997,16.6667,38.9249,68342,3981.05,416.209
0.479997,25,45.2267,68387,3906.75,379.431
0.480997,16.6667,38.9249,68390,3975.56,374.442
0.481997,41.6667,51.4929,68470,3947.96,380.685
0.482997,33.3333,49.2366,68813,3962.33,382.089
0.483997,41.6667,51.4929,69018,4038.53,385.874
