quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.454998,161442,2467.04,766,15377.4,1388.86
0.455998,169817,21969.4,766,15631.4,1441.49
0.456998,165617,18036.7,766,15702.6,1436.01
0.457998,181867,38859.6,766,15800.2,1479.51
0.458998,159408,1994.29,766,15600,1485.75
0.459998,176133,30663.9,766,15550,1382.08
0.460998,165608,17847,766,15662.5,1426.32
0.461998,170067,26816.7,767,15546.9,1438.86
0.462998,184392,40786.2,770,16753.9,2646.66
0.463998,162450,7121.1,775,17554.5,7228.75
0.464998,173767,30349.7,778,15821.2,1663.96
0.465998,167575,21687.6,779,15651.8,1454.38
0.466998,175783,29883.4,779,15637.6,1508.25
0.467998,161400,2106.27,779,15603.1,1435.89
0.468998,176942,42339.8,779,15166.9,1391.41
0.469997,157417,5004.33,779,15372.2,1430.2
0.470997,177333,31154.6,779,15581,1406.27
0.471997,164600,17374.4,779,15565.1,1591.42
0.472997,173750,32856.1,779,15980.4,1432.34
0.473997,176817,31056.3,779,15415,1412.26
0.474997,159683,2238.84,779,15226.3,1369.56
0.475997,178483,30376,780,15852.2,1835.46
0.476997,160300,3391.16,781,15521,1472.87
0.477997,180042,40413.7,783,17393.4,6940.9
0.478997,160108,2285.31,785,15516.1,1569.15
0.479997,179558,35035.7,787,15568,1447.46
0.480997,161683,4074.72,789,15547.3,1466.24
0.481997,167767,17673.8,793,25337.3,27541.6
0.482997,170558,29041.4,794,22061.4,17919.9
0.483997,162433,11132.4,797,16338.5,2028.81
0.484997,173825,29731.9,799,15728.2,1475.07
0.485997,166067,17516.6,802,15910.7,1508.04
0.486997,182675,38484.6,806,15842.6,1479.37
0.487997,160908,2374.66,807,15678.5,1436.1
0.488997,177375,31283.7,810,15864.9,1513.43
0.489997,160517,2094.94,812,15980.4,1699.34
0.490997,175992,33937.9,814,15773.4,1535.99
0.491997,166025,18440.2,817,15772.8,1471.67
0.492997,177008,37669.2,820,15764.4,1482.11
0.493997,177025,31157.8,821,16038.7,1461.43
0.494997,159800,1637.07,823,15969.9,1535.78
0.495997,172492,28623.5,826,20797.5,17671.3
0.496997,162742,4943.77,828,16416.5,1919.73
0.497997,178825,34413.1,831,15834.7,1514.98
0.498997,160617,1920.62,833,15686.2,1435.37
0.499997,180275,34522.5,833,15740.5,1438.84
0.500997,162200,3538.36,833,15595,1417.59
0.501997,180475,51600.2,833,15974.6,1440.05
0.502997,173500,32232.5,833,16089.5,1534.34
0.503997,164925,12708.6,833,15832.5,1462.98
0.504997,173242,32317.2,833,15736,1447.48
0.505997,165192,18341.8,834,15761.3,1447.46
0.506997,180517,34112.5,839,17988.4,7733.31
0.507997,161167,2483.16,841,16057.4,1629.34
0.508997,178033,35344.2,844,16213.1,1523.47
0.509997,161358,2096.52,846,17151.1,4124.06
0.510997,177358,31401.8,848,16029.3,1604.47
0.511997,165842,17239.9,850,15777.4,1425.81
